Title,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Edition_Type,Edition_Month,Edition_Year,Reviews,Ratings,Genre1,Genre2,Book_Category1,Book_Category2
5721,3832,3264,3264,3264,3264,3264,3264,25,14,2014,2,2.5,176,296,8,12
5756,1293,3264,3264,3264,3264,3264,3264,25,13,2017,1,5.0,38,37,4,9
6969,4623,3264,3264,3264,3264,3264,3264,25,19,2018,80,3.8,354,296,5,16
6395,3667,11,3264,3264,3264,3264,3264,25,19,2014,8,4.8,267,296,3,12
6158,1791,3264,3264,3264,3264,3264,3264,25,22,2016,22,4.2,185,296,13,12
6242,3575,3264,3264,3264,3264,3264,3264,25,23,2008,2,5.0,122,248,2,6
6560,1597,3264,3264,3264,3264,3264,3264,25,25,2012,20,4.4,175,254,2,6
6829,3295,3264,3264,3264,3264,3264,3264,25,25,2010,20,4.5,421,296,1,7
6727,4457,3264,3264,3264,3264,3264,3264,25,17,2016,20,4.1,58,296,2,6
6610,1354,3264,3264,3264,3264,3264,3264,25,19,2013,1,5.0,26,112,10,11
5845,2986,3264,3264,3264,3264,3264,3264,25,13,2006,1,3.0,403,125,15,12
6729,4684,3264,3264,3264,3264,3264,3264,25,25,2017,74,4.3,353,389,2,6
6361,928,9,3264,3264,3264,3264,3264,25,22,1995,2,4.6,259,296,10,11
6379,3737,3264,3264,3264,3264,3264,3264,25,23,2016,1,5.0,88,51,8,12
6453,2374,3264,3264,3264,3264,3264,3264,25,21,2004,3,4.6,197,107,1,7
5785,1866,3264,3264,3264,3264,3264,3264,25,25,2011,14,4.4,96,296,3,12
6876,4212,3264,3264,3264,3264,3264,3264,25,15,2018,1,5.0,26,112,0,12
6454,2050,3264,3264,3264,3264,3264,3264,25,16,2018,32,4.2,0,3,0,12
6704,4003,3264,3264,3264,3264,3264,3264,25,19,2015,104,4.7,0,3,0,12
5863,2917,3264,3264,3264,3264,3264,3264,25,17,2001,6,4.6,218,296,3,12
6570,2250,3264,3264,3264,3264,3264,3264,22,13,2018,3,5.0,19,296,10,11
5941,4323,3264,3264,3264,3264,3264,3264,22,16,2002,11,4.9,200,296,10,11
6546,3175,3264,3264,3264,3264,3264,3264,25,25,2009,18,3.4,380,55,4,9
5849,1108,3264,3264,3264,3264,3264,3264,25,13,2019,77,4.9,428,296,2,6
5825,3117,3264,3264,3264,3264,3264,3264,25,13,2015,1,5.0,237,440,4,9
5781,3793,3264,3264,3264,3264,3264,3264,25,13,2008,15,3.7,43,35,2,6
6231,2656,3264,3264,3264,3264,3264,3264,25,21,2013,30,3.5,106,296,5,16
5742,1252,3264,3264,3264,3264,3264,3264,25,18,2005,4,3.7,375,296,15,12
6705,1468,3264,3264,3264,3264,3264,3264,25,17,2014,6,4.8,397,92,15,12
6254,3480,3264,3264,3264,3264,3264,3264,25,22,2011,4,4.4,185,296,13,12
5654,1219,3264,3264,3264,3264,3264,3264,25,16,2019,7,3.9,354,296,14,12
5905,2000,3264,3264,3264,3264,3264,3264,25,25,2012,1,5.0,0,3,14,12
6154,4637,3264,3264,3264,3264,3264,3264,25,24,2015,74,4.6,0,3,0,12
6888,876,136,3264,3264,3264,3264,3264,24,21,2000,31,4.4,201,296,14,12
7032,1221,3264,3264,3264,3264,3264,3264,25,18,2011,2,5.0,123,296,10,11
5986,3041,3264,3264,3264,3264,3264,3264,25,17,2018,31,3.8,185,296,2,6
6781,3987,3264,3264,3264,3264,3264,3264,25,19,2006,13,3.9,26,112,2,6
6355,2932,3264,3264,3264,3264,3264,3264,25,18,2011,5,4.5,267,296,3,12
5637,3325,3264,3264,3264,3264,3264,3264,25,15,2010,30,3.0,101,196,4,9
6754,1585,3264,3264,3264,3264,3264,3264,25,15,2017,1,5.0,266,296,3,12
5685,1688,3264,3264,3264,3264,3264,3264,25,18,2014,1,3.0,118,296,8,12
4673,2656,3264,3264,3264,3264,3264,3264,25,25,2010,34,4.2,0,3,0,12
6577,2706,3264,3264,3264,3264,3264,3264,25,24,2018,6,3.5,43,35,2,6
6493,3491,3264,3264,3264,3264,3264,3264,25,16,2019,16,4.9,0,3,0,12
7066,2656,3264,3264,3264,3264,3264,3264,25,14,2011,20,3.8,106,296,5,16
6301,619,3264,3264,3264,3264,3264,3264,25,23,2016,1,5.0,20,301,4,9
5898,1623,3264,3264,3264,3264,3264,3264,22,18,2019,1,5.0,48,296,4,9
6507,1856,303,3264,3264,3264,3264,3264,25,22,2006,25,4.3,188,296,10,11
6080,1871,3264,3264,3264,3264,3264,3264,22,23,2018,1,5.0,259,296,8,12
7069,1303,3264,3264,3264,3264,3264,3264,25,13,2006,5,3.3,43,35,8,12
6557,2478,3264,3264,3264,3264,3264,3264,25,19,1976,2,4.0,412,388,1,7
6508,1856,303,3264,3264,3264,3264,3264,25,22,2009,118,4.4,251,406,10,11
6335,888,3264,3264,3264,3264,3264,3264,25,13,2012,53,4.6,43,35,15,12
5591,3983,3264,3264,3264,3264,3264,3264,25,21,2018,33,3.7,0,3,0,12
5800,1349,3264,3264,3264,3264,3264,3264,25,24,2018,61,4.8,43,35,2,6
6881,3213,3264,3264,3264,3264,3264,3264,25,25,2014,2,5.0,199,442,15,12
5695,547,3264,3264,3264,3264,3264,3264,25,20,2003,5,5.0,267,296,8,12
5698,547,3264,3264,3264,3264,3264,3264,25,15,2005,9,4.6,267,296,8,12
5916,971,3264,3264,3264,3264,3264,3264,25,25,2002,20,4.6,106,296,14,12
6975,1534,3264,3264,3264,3264,3264,3264,24,25,2006,46,4.5,106,296,2,6
6545,3623,3264,3264,3264,3264,3264,3264,25,18,2017,18,4.3,380,55,4,9
6216,2621,3264,3264,3264,3264,3264,3264,25,25,2018,1,5.0,81,296,10,11
6720,2124,3264,3264,3264,3264,3264,3264,25,18,2015,8,4.0,428,296,4,9
6074,2059,3264,3264,3264,3264,3264,3264,25,14,2016,2048,4.1,0,3,1,7
5893,505,3264,3264,3264,3264,3264,3264,25,24,2017,24,4.3,111,289,5,16
7016,3125,3264,3264,3264,3264,3264,3264,25,19,2014,93,4.4,90,296,8,12
6862,3299,3264,3264,3264,3264,3264,3264,25,18,2016,4,4.7,393,296,0,12
6916,1901,3264,3264,3264,3264,3264,3264,25,17,2016,3,2.7,0,3,0,12
5861,4054,3264,3264,3264,3264,3264,3264,25,13,2014,9,4.5,395,296,15,12
6471,4654,3264,3264,3264,3264,3264,3264,25,24,2018,2,4.5,0,3,0,12
5979,3747,3264,3264,3264,3264,3264,3264,25,13,2012,17,3.8,0,3,0,12
7025,4625,3264,3264,3264,3264,3264,3264,22,23,2011,2,5.0,26,112,1,7
5908,681,3264,3264,3264,3264,3264,3264,25,19,2015,5,1.0,316,296,4,9
6972,3806,3264,3264,3264,3264,3264,3264,25,20,2004,14,4.2,129,296,2,6
7043,3360,3264,3264,3264,3264,3264,3264,22,15,2016,678,4.6,199,442,2,6
7005,4024,3264,3264,3264,3264,3264,3264,25,13,1994,5,3.8,118,296,3,12
6045,2847,3264,3264,3264,3264,3264,3264,25,14,2013,95,4.4,354,296,14,12
5660,3110,3264,3264,3264,3264,3264,3264,25,21,2011,5,4.6,354,296,14,12
6457,472,3264,3264,3264,3264,3264,3264,26,19,2018,1,5.0,287,296,1,7
5922,527,3264,3264,3264,3264,3264,3264,25,25,2014,1,5.0,267,296,3,12
6890,2302,3264,3264,3264,3264,3264,3264,25,14,2004,7,4.8,46,296,2,6
6111,1101,3264,3264,3264,3264,3264,3264,25,25,2015,10,4.6,318,296,8,12
6878,3643,3264,3264,3264,3264,3264,3264,25,19,2017,1,5.0,39,296,15,12
5894,4518,3264,3264,3264,3264,3264,3264,25,15,2010,13,5.0,267,296,3,12
6447,598,3264,3264,3264,3264,3264,3264,25,14,2018,3,5.0,197,107,1,7
5642,1503,3264,3264,3264,3264,3264,3264,25,19,2014,34,3.9,283,390,2,6
6966,505,3264,3264,3264,3264,3264,3264,25,19,2012,2,5.0,369,296,5,16
5764,3794,3264,3264,3264,3264,3264,3264,22,24,2012,1,5.0,88,51,1,7
6303,3363,3264,3264,3264,3264,3264,3264,25,22,2008,2,5.0,179,296,13,12
6467,2042,3264,3264,3264,3264,3264,3264,25,15,2015,1,4.0,325,296,13,12
6417,1453,3264,3264,3264,3264,3264,3264,25,13,1997,1,5.0,123,296,10,11
6980,3425,3264,3264,3264,3264,3264,3264,25,21,2013,3,3.8,0,3,0,12
6627,2539,3264,3264,3264,3264,3264,3264,25,15,2001,15,4.7,0,3,15,12
5681,2896,128,3264,3264,3264,3264,3264,25,20,2016,1,5.0,26,112,1,7
6618,3444,1720,85,3264,3264,3264,3264,25,24,2015,36,4.0,111,289,5,16
5673,2383,3264,3264,3264,3264,3264,3264,25,25,1992,1,4.0,26,112,1,7
6983,776,3264,3264,3264,3264,3264,3264,25,23,2013,31,4.6,43,35,2,6
5973,2969,3264,3264,3264,3264,3264,3264,25,25,2016,4,3.8,380,55,4,9
6643,505,3264,3264,3264,3264,3264,3264,25,24,2017,268,4.4,111,289,5,16
6389,3525,3264,3264,3264,3264,3264,3264,21,23,2018,1,4.0,184,296,15,12
6434,1022,3264,3264,3264,3264,3264,3264,25,25,2003,6,4.8,173,340,15,12
6697,1586,3264,3264,3264,3264,3264,3264,25,22,2009,9,4.7,44,427,2,6
5730,1688,219,3264,3264,3264,3264,3264,25,17,2004,8,3.4,157,213,3,12
5879,3038,3264,3264,3264,3264,3264,3264,25,22,2016,30,4.1,9,296,4,9
6051,1831,3264,3264,3264,3264,3264,3264,22,23,2010,3,4.6,88,51,8,12
5896,2112,3264,3264,3264,3264,3264,3264,25,21,2015,2,4.6,46,296,15,12
6989,4513,3264,3264,3264,3264,3264,3264,26,19,2017,3,3.3,287,296,1,7
6275,2743,3264,3264,3264,3264,3264,3264,25,22,2016,9,4.5,102,296,4,9
6102,3493,3264,3264,3264,3264,3264,3264,25,16,2019,1,5.0,185,296,13,12
6951,1095,3264,3264,3264,3264,3264,3264,22,21,2015,10,4.9,118,296,8,12
5884,3276,3264,3264,3264,3264,3264,3264,25,22,2019,3,3.4,354,296,14,12
6694,2115,3264,3264,3264,3264,3264,3264,25,24,1994,32,3.9,88,51,1,7
6962,2765,3264,3264,3264,3264,3264,3264,22,13,2009,45,4.4,43,35,2,6
6909,1468,3264,3264,3264,3264,3264,3264,22,24,2016,9,4.0,395,296,15,12
6391,2869,3264,3264,3264,3264,3264,3264,25,18,2009,6,3.3,106,296,5,16
5677,717,3264,3264,3264,3264,3264,3264,25,24,2018,5,4.5,211,296,3,12
6500,3375,3264,3264,3264,3264,3264,3264,25,22,2011,8,4.0,330,383,4,9
6772,2637,3264,3264,3264,3264,3264,3264,25,21,2011,52,4.0,214,296,5,16
5621,1778,3264,3264,3264,3264,3264,3264,25,25,2011,50,4.0,0,3,0,12
6803,3266,3264,3264,3264,3264,3264,3264,25,24,2011,2,3.9,354,296,14,12
7081,4729,3264,3264,3264,3264,3264,3264,22,20,2013,223,4.6,43,35,15,12
6251,1587,3264,3264,3264,3264,3264,3264,22,14,2015,21,4.3,82,296,5,16
6290,1589,3264,3264,3264,3264,3264,3264,25,24,1996,1,5.0,201,296,14,12
6659,1524,3264,3264,3264,3264,3264,3264,25,15,2012,3,5.0,330,383,4,9
5835,926,382,3264,3264,3264,3264,3264,25,23,2016,1,5.0,26,112,1,7
6769,4586,3264,3264,3264,3264,3264,3264,25,24,2011,4,5.0,90,296,3,12
5960,1016,3264,3264,3264,3264,3264,3264,22,24,1997,2,4.5,222,296,1,7
6903,4534,3264,3264,3264,3264,3264,3264,25,23,2013,5,4.6,43,35,15,12
6931,1097,3264,3264,3264,3264,3264,3264,25,23,2011,15,3.7,354,296,14,12
5731,2621,3264,3264,3264,3264,3264,3264,25,16,2018,1,3.0,81,296,10,11
7060,3553,3264,3264,3264,3264,3264,3264,22,24,2016,33,4.6,176,296,2,6
6482,3006,3264,3264,3264,3264,3264,3264,25,14,2003,16,4.5,0,3,0,12
6035,3239,3264,3264,3264,3264,3264,3264,25,21,2016,1,4.0,180,296,8,12
5837,3670,3264,3264,3264,3264,3264,3264,25,24,2017,1,5.0,96,191,8,12
5819,4097,3264,3264,3264,3264,3264,3264,25,13,2018,70,4.0,185,296,13,12
6319,843,3264,3264,3264,3264,3264,3264,25,13,2016,19,4.0,412,388,8,12
6942,1695,3264,3264,3264,3264,3264,3264,24,25,2002,14,3.9,0,3,0,12
6836,3152,3264,3264,3264,3264,3264,3264,25,24,2018,24,4.3,13,296,0,12
5707,3667,3264,3264,3264,3264,3264,3264,22,17,2016,4,3.5,218,296,3,12
5942,1976,3264,3264,3264,3264,3264,3264,25,22,2016,5,3.7,259,296,10,11
5766,802,3264,3264,3264,3264,3264,3264,25,15,2014,79,4.5,43,35,2,6
5651,3341,3264,3264,3264,3264,3264,3264,25,16,2019,7,3.9,0,3,0,12
6046,3088,3264,3264,3264,3264,3264,3264,22,13,2019,5,4.4,156,348,2,6
6723,918,3264,3264,3264,3264,3264,3264,25,18,2018,99,4.6,43,35,15,12
6957,604,3264,3264,3264,3264,3264,3264,25,19,2018,21,4.2,106,296,5,16
6488,2930,3264,3264,3264,3264,3264,3264,25,14,2008,1,5.0,295,296,10,11
6586,2779,3264,3264,3264,3264,3264,3264,22,22,2009,1,5.0,249,227,13,12
7000,1112,360,3264,3264,3264,3264,3264,25,17,2010,13,3.7,142,407,4,9
6698,1548,3264,3264,3264,3264,3264,3264,25,24,2017,11,4.7,211,296,2,6
5801,4627,3264,3264,3264,3264,3264,3264,25,13,1984,30,4.3,262,296,8,12
6574,1901,3264,3264,3264,3264,3264,3264,25,16,2014,12,3.8,111,289,5,16
5866,977,38,3264,3264,3264,3264,3264,25,19,2016,1,4.0,101,196,4,9
6913,1931,3264,3264,3264,3264,3264,3264,25,25,2011,17,4.1,43,35,2,6
7059,461,3264,3264,3264,3264,3264,3264,22,13,2019,2,5.0,378,114,15,12
6381,1219,3264,3264,3264,3264,3264,3264,25,15,2015,45,4.2,354,296,14,12
5666,1445,3264,3264,3264,3264,3264,3264,24,21,2011,1,4.0,354,296,14,12
6512,2768,3264,3264,3264,3264,3264,3264,25,15,2001,5,3.9,449,296,10,11
6738,1620,3264,3264,3264,3264,3264,3264,25,14,2010,10,4.4,0,3,0,12
6945,3920,3264,3264,3264,3264,3264,3264,25,21,2016,142,4.6,225,296,14,12
7011,4171,3264,3264,3264,3264,3264,3264,25,17,2019,1,4.0,354,296,14,12
5860,2535,3264,3264,3264,3264,3264,3264,25,25,2018,7,4.7,118,296,2,6
6177,1855,3264,3264,3264,3264,3264,3264,22,23,2018,10,4.0,43,35,1,7
6987,3266,3264,3264,3264,3264,3264,3264,25,23,2011,1,4.0,354,296,14,12
5739,2543,3264,3264,3264,3264,3264,3264,25,25,2010,1,5.0,267,296,3,12
6513,1639,3264,3264,3264,3264,3264,3264,25,13,2012,143,4.6,0,3,5,16
6525,4083,3264,3264,3264,3264,3264,3264,25,20,2015,24,4.5,354,296,14,12
6192,4383,3264,3264,3264,3264,3264,3264,25,25,2002,3,5.0,259,296,10,11
5701,547,3264,3264,3264,3264,3264,3264,25,18,2005,8,4.7,267,296,15,12
7070,1629,3264,3264,3264,3264,3264,3264,25,15,1996,3,4.6,276,296,15,12
6017,552,3264,3264,3264,3264,3264,3264,25,13,2014,2,5.0,373,296,15,12
7080,4272,3264,3264,3264,3264,3264,3264,25,23,2014,463,4.2,225,296,14,12
5592,1778,3264,3264,3264,3264,3264,3264,25,20,2012,39,3.9,0,3,5,16
5594,4545,259,3264,3264,3264,3264,3264,22,15,2018,1,5.0,287,296,1,7
5936,867,3264,3264,3264,3264,3264,3264,25,16,2006,3,4.6,386,296,10,11
7019,2550,3264,3264,3264,3264,3264,3264,25,17,2018,2,3.0,0,3,0,12
6067,3274,3264,3264,3264,3264,3264,3264,25,16,2019,70,4.5,354,296,5,16
6300,2714,3264,3264,3264,3264,3264,3264,22,24,2011,33,4.3,420,210,3,12
6502,1983,3264,3264,3264,3264,3264,3264,25,19,2016,7,4.3,378,114,2,6
6370,2212,3264,3264,3264,3264,3264,3264,25,13,2018,6,3.5,324,329,13,12
6118,3369,3264,3264,3264,3264,3264,3264,22,13,2018,7,4.6,249,227,4,9
5923,527,3264,3264,3264,3264,3264,3264,25,15,2014,1,5.0,267,296,3,12
6286,3051,3264,3264,3264,3264,3264,3264,25,25,2009,1,4.0,354,296,14,12
5657,1562,3264,3264,3264,3264,3264,3264,25,21,1980,1,5.0,18,296,3,12
6125,592,3264,3264,3264,3264,3264,3264,25,21,2014,3,4.6,79,115,0,12
6759,2354,3264,3264,3264,3264,3264,3264,25,17,2012,8,4.2,350,391,5,16
5743,2434,3264,3264,3264,3264,3264,3264,25,25,2017,21,4.3,225,296,5,16
6641,1468,3264,3264,3264,3264,3264,3264,22,13,2017,3,2.9,26,112,1,7
6775,1785,3264,3264,3264,3264,3264,3264,22,13,2018,44,4.6,85,296,15,12
6219,3696,3264,3264,3264,3264,3264,3264,25,13,2008,1,5.0,156,348,15,12
6836,3152,3264,3264,3264,3264,3264,3264,25,24,2018,26,4.4,13,296,0,12
6832,1697,3264,3264,3264,3264,3264,3264,25,22,1995,12,4.0,102,296,4,9
6257,1202,3264,3264,3264,3264,3264,3264,25,22,2009,14,4.7,96,267,3,12
5612,2189,3264,3264,3264,3264,3264,3264,25,14,2013,8,3.7,369,296,14,12
6130,4177,3264,3264,3264,3264,3264,3264,25,16,2019,7,3.3,354,296,14,12
6348,2587,3264,3264,3264,3264,3264,3264,25,21,2017,1,5.0,267,296,3,12
6408,4272,3264,3264,3264,3264,3264,3264,25,18,2017,825,4.7,354,296,14,12
6025,4180,308,3264,3264,3264,3264,3264,25,19,2016,2,2.5,0,3,0,12
6745,2238,3264,3264,3264,3264,3264,3264,25,17,2016,4,4.7,0,3,0,12
6647,1948,3264,3264,3264,3264,3264,3264,22,15,2015,11,3.9,96,267,3,12
5859,1517,3264,3264,3264,3264,3264,3264,25,22,2019,95,4.7,197,107,1,7
5745,4149,3264,3264,3264,3264,3264,3264,25,24,2000,5,3.6,144,296,8,12
5678,4189,3264,3264,3264,3264,3264,3264,25,17,2011,320,4.6,393,296,2,6
6376,1916,3264,3264,3264,3264,3264,3264,25,21,2001,218,4.3,354,296,14,12
6743,1946,3264,3264,3264,3264,3264,3264,22,21,2016,1,5.0,118,296,1,7
5925,3572,3264,3264,3264,3264,3264,3264,25,18,2014,6,4.1,96,267,3,12
6029,4583,3264,3264,3264,3264,3264,3264,22,25,2018,29,4.7,43,35,2,6
6674,1948,3264,3264,3264,3264,3264,3264,25,17,2013,50,4.8,96,267,3,12
6821,566,3264,3264,3264,3264,3264,3264,25,16,2014,3,3.6,106,296,5,16
7052,3708,3264,3264,3264,3264,3264,3264,25,17,2016,3,5.0,0,3,0,12
6777,4629,3264,3264,3264,3264,3264,3264,25,19,2015,1,4.0,184,296,15,12
6278,930,3264,3264,3264,3264,3264,3264,25,18,2015,11,4.3,349,296,5,16
6581,4096,3264,3264,3264,3264,3264,3264,25,25,2007,1,1.0,381,296,4,9
6021,1158,3264,3264,3264,3264,3264,3264,25,16,2018,2,5.0,111,289,5,16
6134,1165,3264,3264,3264,3264,3264,3264,25,21,2019,7,3.5,394,304,15,12
6445,4414,3264,3264,3264,3264,3264,3264,25,16,2015,1,5.0,0,3,0,12
6737,3466,3264,3264,3264,3264,3264,3264,25,14,2014,7,4.7,70,415,5,16
7015,495,3264,3264,3264,3264,3264,3264,25,14,2018,241,4.5,225,296,14,12
6648,1948,3264,3264,3264,3264,3264,3264,22,15,2015,11,4.4,96,267,3,12
5622,3905,3264,3264,3264,3264,3264,3264,25,25,2016,21,4.2,0,3,14,12
5722,1246,3264,3264,3264,3264,3264,3264,25,24,2016,2,1.0,263,296,15,12
6928,550,3264,3264,3264,3264,3264,3264,22,14,2018,14,4.4,43,35,2,6
6664,3373,3264,3264,3264,3264,3264,3264,22,16,2018,1,5.0,24,296,8,12
5965,2621,3264,3264,3264,3264,3264,3264,22,18,2008,3,4.3,252,448,10,11
5852,798,3264,3264,3264,3264,3264,3264,25,21,2018,13,3.9,262,296,10,11
6877,4227,3264,3264,3264,3264,3264,3264,25,21,2008,1,3.0,0,3,0,12
6611,961,3264,3264,3264,3264,3264,3264,22,16,2018,3,3.4,0,3,0,12
6808,3052,3264,3264,3264,3264,3264,3264,25,15,2017,3,3.6,106,296,5,16
6328,2616,3264,3264,3264,3264,3264,3264,25,22,2019,3,5.0,0,3,0,12
6613,1344,3264,3264,3264,3264,3264,3264,22,21,2016,4,4.3,43,35,15,12
918,786,3264,3264,3264,3264,3264,3264,24,25,2000,24,4.2,111,289,5,16
6224,4609,3264,3264,3264,3264,3264,3264,22,21,2017,2,5.0,170,296,4,9
5705,547,3264,3264,3264,3264,3264,3264,25,14,2005,10,4.9,267,296,3,12
6032,2298,3264,3264,3264,3264,3264,3264,25,25,2005,1,5.0,353,389,10,11
6736,3852,3264,3264,3264,3264,3264,3264,25,18,2013,7,4.5,96,267,3,12
6110,2635,3264,3264,3264,3264,3264,3264,25,24,1995,8,3.7,338,296,10,11
6996,4177,3264,3264,3264,3264,3264,3264,25,17,2010,38,4.5,0,3,14,12
6011,3329,3264,3264,3264,3264,3264,3264,25,19,2013,10,4.4,28,296,13,12
6859,874,3264,3264,3264,3264,3264,3264,25,24,2010,32,4.2,218,296,8,12
6576,4124,3264,3264,3264,3264,3264,3264,25,25,2005,22,4.3,354,296,14,12
6145,3157,3264,3264,3264,3264,3264,3264,25,24,2009,3,4.6,18,296,2,6
6955,1860,3264,3264,3264,3264,3264,3264,25,21,2019,4,3.9,322,296,13,12
6981,3928,3264,3264,3264,3264,3264,3264,25,20,1997,2,4.5,156,348,3,12
6405,2008,3264,3264,3264,3264,3264,3264,25,17,2016,4,4.7,267,296,3,12
5772,3729,3264,3264,3264,3264,3264,3264,25,21,2016,10,4.0,43,35,2,6
6935,3238,3264,3264,3264,3264,3264,3264,25,22,2014,40,3.3,369,296,14,12
5833,910,3264,3264,3264,3264,3264,3264,25,25,2004,6,4.6,118,296,1,7
6315,3414,3264,3264,3264,3264,3264,3264,25,13,1996,1,4.0,106,296,5,16
6843,4275,3264,3264,3264,3264,3264,3264,25,17,2006,101,4.3,225,296,2,6
5767,4238,3264,3264,3264,3264,3264,3264,25,25,2008,4,2.9,43,35,8,12
6103,2692,3264,3264,3264,3264,3264,3264,25,14,2017,893,4.7,77,296,1,7
6059,4489,3264,3264,3264,3264,3264,3264,26,23,2008,1,5.0,287,296,1,7
5747,3980,3264,3264,3264,3264,3264,3264,25,20,2017,6,4.6,218,296,3,12
6058,2075,198,227,3264,3264,3264,3264,22,23,2011,52,4.5,0,3,0,12
6179,3723,3264,3264,3264,3264,3264,3264,25,19,2018,31,4.0,134,296,8,12
6583,3804,3264,3264,3264,3264,3264,3264,25,19,2008,27,3.3,203,296,2,6
5974,2532,3264,3264,3264,3264,3264,3264,25,24,2014,33,4.5,0,3,0,12
5827,1519,3264,3264,3264,3264,3264,3264,25,22,2017,3,5.0,380,55,4,9
5830,3424,3264,3264,3264,3264,3264,3264,25,25,2009,1,4.0,240,41,4,9
6458,472,3264,3264,3264,3264,3264,3264,26,18,2008,1,5.0,287,296,1,7
5945,3882,3264,3264,3264,3264,3264,3264,25,19,2018,57,4.1,106,296,5,16
5959,3053,3264,3264,3264,3264,3264,3264,25,25,2015,5,4.6,203,296,15,12
6476,566,3264,3264,3264,3264,3264,3264,25,19,2017,2,5.0,106,296,5,16
5636,2528,3264,3264,3264,3264,3264,3264,25,20,2018,1,5.0,13,296,8,12
6949,3266,3264,3264,3264,3264,3264,3264,25,21,2013,16,4.9,106,296,14,12
6484,919,3264,3264,3264,3264,3264,3264,25,19,2018,15,4.3,43,35,2,6
5951,3502,3264,3264,3264,3264,3264,3264,25,25,2015,2,3.0,235,296,10,11
7022,3194,413,3264,3264,3264,3264,3264,25,21,2019,13,5.0,43,35,2,6
5643,2448,3264,3264,3264,3264,3264,3264,22,25,2018,6,4.3,226,296,13,12
5693,547,3264,3264,3264,3264,3264,3264,25,13,2003,6,4.8,74,296,3,12
5873,2795,3264,3264,3264,3264,3264,3264,25,19,2006,9,4.6,412,388,1,7
6637,2948,3264,3264,3264,3264,3264,3264,25,15,2010,7,4.4,0,3,5,16
6911,454,3264,3264,3264,3264,3264,3264,22,22,2008,132,3.5,326,296,13,12
5752,2463,3264,3264,3264,3264,3264,3264,25,24,2016,163,3.8,43,35,13,12
6480,3977,3264,3264,3264,3264,3264,3264,25,23,2010,7,4.3,111,289,5,16
5954,1468,3264,3264,3264,3264,3264,3264,21,24,2016,3,4.4,140,345,10,11
7024,3262,3264,3264,3264,3264,3264,3264,25,13,1999,4,5.0,332,296,4,9
3661,2113,3264,3264,3264,3264,3264,3264,25,19,2009,3,4.4,421,296,5,16
6513,1639,3264,3264,3264,3264,3264,3264,25,13,2012,143,4.6,0,3,0,12
6077,1213,3264,3264,3264,3264,3264,3264,25,16,2016,4,4.5,0,3,0,12
6742,2948,3264,3264,3264,3264,3264,3264,25,23,2010,12,4.4,0,3,0,12
6425,3653,3264,3264,3264,3264,3264,3264,25,18,2012,56,4.5,10,296,10,11
6094,4001,3264,3264,3264,3264,3264,3264,22,25,2017,221,4.5,228,59,2,6
6882,2734,3264,3264,3264,3264,3264,3264,24,13,1992,2,5.0,0,3,0,12
6042,2696,3264,3264,3264,3264,3264,3264,22,24,2018,1,5.0,13,296,8,12
5876,4214,3264,3264,3264,3264,3264,3264,25,19,2017,13,3.5,0,3,0,12
6353,2271,3264,3264,3264,3264,3264,3264,25,23,2016,10,4.9,397,92,15,12
6760,2656,3264,3264,3264,3264,3264,3264,25,17,2011,23,3.7,106,296,5,16
5699,547,3264,3264,3264,3264,3264,3264,25,19,2005,6,5.0,267,296,8,12
6566,4272,3264,3264,3264,3264,3264,3264,25,13,2018,268,4.5,354,296,14,12
6503,2840,3264,3264,3264,3264,3264,3264,25,13,1996,1,5.0,110,296,15,12
5899,2645,3264,3264,3264,3264,3264,3264,25,17,2017,1,4.0,305,296,15,12
6005,1779,3264,3264,3264,3264,3264,3264,22,23,2018,1,5.0,118,296,1,7
5592,1778,3264,3264,3264,3264,3264,3264,25,20,2012,39,3.9,0,3,0,12
6711,570,3264,3264,3264,3264,3264,3264,25,15,1984,133,4.2,0,3,0,12
6485,4136,3264,3264,3264,3264,3264,3264,25,18,2016,5,4.7,240,41,4,9
6387,3285,3264,3264,3264,3264,3264,3264,25,16,2014,3,4.6,333,296,8,12
5634,1640,3264,3264,3264,3264,3264,3264,25,23,1994,2,4.5,0,3,0,12
5844,3006,3264,3264,3264,3264,3264,3264,25,18,1995,3,4.6,0,3,0,12
6748,1695,3264,3264,3264,3264,3264,3264,25,13,2011,15,4.4,0,3,5,16
5906,473,3264,3264,3264,3264,3264,3264,25,22,2017,31,3.6,259,296,10,11
7013,1744,3264,3264,3264,3264,3264,3264,25,17,2019,13,4.6,0,3,0,12
5664,2596,3264,3264,3264,3264,3264,3264,25,14,2015,1,5.0,0,3,0,12
5812,1751,3264,3264,3264,3264,3264,3264,25,24,2007,1,5.0,56,296,2,6
6701,1330,3264,3264,3264,3264,3264,3264,25,18,2007,5,4.8,0,3,0,12
7051,1146,3264,3264,3264,3264,3264,3264,25,20,2013,58,3.9,43,35,15,12
6782,3374,3264,3264,3264,3264,3264,3264,25,17,1996,4,3.6,0,3,0,12
6871,4247,3264,3264,3264,3264,3264,3264,25,19,2017,3,5.0,394,304,15,12
5997,1717,3264,3264,3264,3264,3264,3264,25,14,2014,7,4.5,259,296,10,11
6225,585,3264,3264,3264,3264,3264,3264,25,20,2013,5,4.7,330,383,4,9
6628,4164,3264,3264,3264,3264,3264,3264,25,24,2000,16,3.9,106,296,8,12
